year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,9,AA,American Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",323.00,73.00,22.18,1.45,25.44,0.59,23.34,2.00,2.00,4718.00,1047.00,78.00,1143.00,16.00,2434.00
2023,9,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",69.00,16.00,3.53,0.00,6.87,0.00,5.60,2.00,0.00,848.00,272.00,0.00,214.00,0.00,362.00
2023,9,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",524.00,122.00,41.59,6.88,33.33,0.00,40.19,0.00,0.00,9234.00,3278.00,460.00,1687.00,0.00,3809.00
2023,9,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1219.00,281.00,70.64,21.39,135.32,0.72,52.94,24.00,14.00,23498.00,5772.00,1919.00,9765.00,13.00,6029.00
2023,9,AA,American Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",1152.00,293.00,85.56,6.51,113.87,0.00,87.05,5.00,3.00,18891.00,5707.00,812.00,4783.00,0.00,7589.00
2023,9,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2366.00,452.00,158.80,19.86,123.73,0.37,149.25,12.00,5.00,42473.00,19249.00,1730.00,5499.00,24.00,15971.00
2023,9,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",1521.00,348.00,96.09,17.38,144.13,0.00,90.39,53.00,10.00,32481.00,9036.00,2717.00,10278.00,0.00,10450.00
2023,9,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1380.00,304.00,84.64,12.45,84.89,1.99,120.03,16.00,13.00,25558.00,7572.00,1204.00,5271.00,145.00,11366.00
2023,9,AA,American Airlines Network,MIA,"Miami, FL: Miami International",4049.00,788.00,215.35,35.57,332.36,3.54,201.19,31.00,37.00,55904.00,17155.00,3519.00,15732.00,107.00,19391.00
2023,9,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",357.00,73.00,27.59,1.51,15.90,0.00,27.99,0.00,1.00,4400.00,1835.00,187.00,641.00,0.00,1737.00
2023,9,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",3909.00,608.00,177.14,17.52,192.55,1.97,218.82,25.00,4.00,46604.00,15628.00,1631.00,8290.00,78.00,20977.00
2023,9,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",4080.00,877.00,219.73,26.92,247.59,1.10,381.66,80.00,7.00,88209.00,30718.00,2964.00,11431.00,62.00,43034.00
2023,9,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4306.00,653.00,226.53,19.30,134.05,2.64,270.47,15.00,4.00,63082.00,24181.00,1536.00,5771.00,130.00,31464.00
2023,9,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",718.00,174.00,56.18,5.51,40.37,0.05,71.90,6.00,4.00,12849.00,5378.00,542.00,1345.00,2.00,5582.00
2023,9,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",558.00,128.00,28.48,6.71,51.57,0.00,41.25,3.00,0.00,9608.00,2871.00,1220.00,2009.00,0.00,3508.00
2023,9,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",879.00,218.00,71.48,8.83,59.16,0.00,78.53,9.00,2.00,17737.00,7727.00,540.00,2639.00,0.00,6831.00
2023,9,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",284.00,69.00,20.16,1.15,15.00,0.00,32.70,1.00,0.00,4270.00,1483.00,142.00,536.00,0.00,2109.00
2023,9,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",889.00,222.00,62.82,9.73,58.20,0.63,90.62,3.00,3.00,18525.00,6646.00,799.00,2530.00,26.00,8524.00
2023,8,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",759.00,225.00,67.14,14.76,38.73,0.21,104.17,16.00,5.00,20112.00,5665.00,950.00,2152.00,11.00,11334.00
2023,8,AA,American Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",1376.00,328.00,92.41,13.89,80.55,0.55,140.60,11.00,1.00,31197.00,9964.00,2181.00,4350.00,11.00,14691.00
2023,8,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",755.00,221.00,79.95,8.58,29.61,1.15,101.72,10.00,1.00,19927.00,8122.00,1069.00,1303.00,39.00,9394.00
2023,8,AA,American Airlines Network,BOS,"Boston, MA: Logan International",1478.00,454.00,117.87,28.77,118.12,2.48,186.76,14.00,2.00,38482.00,11286.00,2379.00,5785.00,194.00,18838.00
2023,8,AA,American Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",340.00,105.00,40.33,5.31,10.19,0.11,49.06,7.00,0.00,8122.00,2895.00,384.00,419.00,4.00,4420.00
2023,8,AA,American Airlines Network,CLT,"Charlotte, NC: Charlotte Douglas International",10497.00,2500.00,636.40,143.81,503.91,9.07,1206.81,230.00,43.00,294629.00,110971.00,14250.00,29468.00,678.00,139262.00
2023,8,AA,American Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",2526.00,607.00,171.68,26.15,146.10,2.10,260.96,58.00,21.00,60619.00,22785.00,2001.00,6618.00,80.00,29135.00
2023,8,AA,American Airlines Network,DEN,"Denver, CO: Denver International",739.00,237.00,77.39,5.96,61.23,0.30,92.12,9.00,1.00,21177.00,6971.00,776.00,2876.00,29.00,10525.00
2023,8,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",14953.00,3212.00,898.24,103.53,516.87,9.69,1683.67,151.00,45.00,376057.00,141614.00,7619.00,20738.00,537.00,205549.00
2023,8,AA,American Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",401.00,97.00,37.06,3.48,14.39,0.13,41.93,2.00,2.00,7508.00,3208.00,218.00,635.00,19.00,3428.00
2023,8,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",671.00,195.00,62.51,11.22,47.06,0.20,74.01,10.00,2.00,13847.00,4866.00,1221.00,2079.00,31.00,5650.00
2023,8,AA,American Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",447.00,129.00,40.22,3.59,27.19,0.25,57.76,5.00,3.00,11667.00,3675.00,514.00,1169.00,9.00,6300.00
2023,8,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",76.00,12.00,4.85,0.75,0.67,0.00,5.73,0.00,0.00,834.00,338.00,49.00,23.00,0.00,424.00
2023,8,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",683.00,180.00,75.08,8.10,19.13,0.00,77.69,8.00,1.00,17333.00,7728.00,838.00,1105.00,0.00,7662.00
2023,8,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1220.00,307.00,108.58,16.89,88.99,1.73,90.82,8.00,2.00,27925.00,10897.00,2402.00,4092.00,41.00,10493.00
2023,8,AA,American Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",1219.00,413.00,126.67,12.53,89.46,3.50,180.83,11.00,1.00,36270.00,10163.00,1045.00,4053.00,193.00,20816.00
2023,8,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2611.00,661.00,228.63,24.32,131.79,0.66,275.60,19.00,8.00,64858.00,26362.00,2603.00,5576.00,53.00,30264.00
2023,8,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",1558.00,372.00,131.89,29.50,70.20,2.01,138.40,26.00,8.00,34763.00,11381.00,2683.00,3942.00,111.00,16646.00
2023,8,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1556.00,417.00,116.27,19.65,100.20,0.00,180.87,24.00,12.00,44135.00,11845.00,2606.00,6022.00,0.00,23662.00
2023,8,AA,American Airlines Network,MIA,"Miami, FL: Miami International",4604.00,1094.00,315.59,30.91,351.33,6.24,389.93,86.00,34.00,102683.00,31859.00,3022.00,20060.00,366.00,47376.00
2023,8,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",402.00,86.00,35.23,3.34,14.12,0.00,33.31,2.00,0.00,7966.00,3772.00,269.00,864.00,0.00,3061.00
2023,8,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",4397.00,941.00,239.87,40.40,234.33,4.03,422.37,56.00,12.00,94427.00,26135.00,5095.00,13348.00,167.00,49682.00
2023,8,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",4135.00,950.00,269.45,51.26,180.99,0.08,448.22,60.00,7.00,106729.00,36784.00,4914.00,8163.00,14.00,56854.00
2023,8,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4513.00,824.00,283.45,27.58,95.27,2.50,415.20,30.00,10.00,109272.00,49607.00,1742.00,3609.00,232.00,54082.00
2023,8,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",789.00,249.00,84.73,6.86,37.85,0.54,119.02,8.00,2.00,25312.00,9148.00,891.00,1985.00,35.00,13253.00
2023,8,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",641.00,189.00,61.79,10.27,40.74,1.59,74.61,5.00,0.00,14516.00,4349.00,1070.00,1574.00,84.00,7439.00
2023,8,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",918.00,276.00,94.14,8.78,45.44,0.00,127.63,5.00,1.00,28084.00,12613.00,680.00,1829.00,0.00,12962.00
2023,8,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",313.00,119.00,43.71,1.08,10.82,0.00,63.39,3.00,1.00,10264.00,3366.00,49.00,512.00,0.00,6337.00
2023,8,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",1029.00,289.00,83.75,8.57,63.52,2.76,130.40,73.00,2.00,26179.00,7021.00,944.00,3402.00,93.00,14719.00
2023,7,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",762.00,308.00,111.10,23.11,45.93,0.00,127.87,8.00,6.00,32750.00,11237.00,2421.00,2650.00,0.00,16442.00
2023,7,AA,American Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",1354.00,407.00,129.08,20.99,91.70,0.67,164.56,16.00,2.00,31700.00,12042.00,1541.00,3522.00,65.00,14530.00
2023,7,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",688.00,266.00,84.86,13.67,57.19,0.47,109.80,10.00,2.00,21797.00,8673.00,914.00,2353.00,15.00,9842.00
2023,7,AA,American Airlines Network,BOS,"Boston, MA: Logan International",1465.00,530.00,134.55,37.74,181.04,1.00,175.66,65.00,6.00,48706.00,10923.00,3710.00,12490.00,15.00,21568.00
2023,7,AA,American Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",333.00,127.00,42.79,7.58,20.39,0.91,55.32,5.00,0.00,9136.00,2644.00,512.00,880.00,95.00,5005.00
2023,7,AA,American Airlines Network,CLT,"Charlotte, NC: Charlotte Douglas International",10072.00,2806.00,691.18,150.44,652.07,4.10,1308.21,201.00,24.00,310431.00,98773.00,13865.00,38415.00,149.00,159229.00
2023,7,AA,American Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",2422.00,716.00,169.15,46.54,195.98,0.36,303.97,81.00,25.00,75995.00,23752.00,4464.00,10570.00,11.00,37198.00
2023,7,AA,American Airlines Network,DEN,"Denver, CO: Denver International",723.00,319.00,96.21,12.97,105.35,0.56,103.90,7.00,4.00,24784.00,7891.00,1293.00,5460.00,26.00,10114.00
2023,7,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",14701.00,4142.00,1131.83,211.23,715.04,14.84,2069.07,130.00,26.00,438783.00,162563.00,16369.00,31163.00,729.00,227959.00
2023,7,AA,American Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",356.00,111.00,44.68,6.68,13.23,0.21,46.21,4.00,1.00,9166.00,3536.00,1011.00,553.00,40.00,4026.00
2023,7,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",644.00,266.00,70.12,17.40,80.61,0.03,97.85,44.00,2.00,24831.00,6860.00,1600.00,5676.00,1.00,10694.00
2023,7,AA,American Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",456.00,155.00,46.56,4.53,30.67,0.98,72.27,6.00,3.00,12490.00,3658.00,296.00,1701.00,74.00,6761.00
2023,7,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",93.00,40.00,18.32,0.00,5.93,0.00,15.75,0.00,0.00,3406.00,1731.00,0.00,184.00,0.00,1491.00
2023,7,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",667.00,227.00,93.88,16.18,30.55,1.00,85.40,8.00,5.00,23381.00,9814.00,1177.00,1803.00,18.00,10569.00
2023,7,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1202.00,415.00,92.07,25.62,215.04,0.51,81.75,46.00,7.00,42811.00,9141.00,2810.00,15598.00,11.00,15251.00
2023,7,AA,American Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",1192.00,435.00,132.29,15.57,96.44,1.93,188.77,11.00,1.00,34771.00,12111.00,1210.00,4287.00,71.00,17092.00
2023,7,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2581.00,691.00,223.00,41.72,134.16,1.96,290.15,26.00,4.00,59347.00,20833.00,3765.00,6076.00,55.00,28618.00
2023,7,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",1473.00,483.00,131.99,43.10,147.16,1.95,158.80,70.00,17.00,44156.00,12009.00,3757.00,12851.00,107.00,15432.00
2023,7,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1580.00,590.00,161.19,33.14,183.71,1.57,210.39,27.00,10.00,58592.00,20365.00,2955.00,12149.00,230.00,22893.00
2023,7,AA,American Airlines Network,MIA,"Miami, FL: Miami International",4602.00,1324.00,325.20,72.20,453.94,2.31,470.36,84.00,32.00,111924.00,27001.00,7100.00,22119.00,163.00,55541.00
2023,7,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",338.00,102.00,34.83,5.96,11.87,0.00,49.34,2.00,3.00,6944.00,2550.00,347.00,498.00,0.00,3549.00
2023,7,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",4254.00,1273.00,329.88,58.12,405.56,5.11,474.33,104.00,27.00,124007.00,39744.00,4650.00,25468.00,192.00,53953.00
2023,7,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",3888.00,1146.00,297.70,72.96,281.29,0.15,493.91,125.00,7.00,134781.00,45629.00,6851.00,16772.00,12.00,65517.00
2023,7,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4391.00,1010.00,344.34,39.72,123.71,2.06,500.17,25.00,8.00,134307.00,49716.00,4368.00,5894.00,120.00,74209.00
2023,7,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",750.00,273.00,103.64,11.11,29.58,0.44,128.23,10.00,2.00,29406.00,11932.00,1009.00,1137.00,51.00,15277.00
2023,7,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",614.00,224.00,83.06,12.20,51.75,1.03,75.96,14.00,2.00,21288.00,8717.00,815.00,2154.00,114.00,9488.00
2023,7,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",901.00,338.00,109.36,15.45,78.61,0.91,133.67,9.00,0.00,27436.00,7609.00,1518.00,3430.00,50.00,14829.00
2023,7,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",318.00,141.00,49.90,2.25,26.61,0.16,62.06,1.00,0.00,10984.00,3243.00,81.00,927.00,15.00,6718.00
2023,7,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",1059.00,400.00,115.81,17.48,85.23,0.54,180.93,10.00,2.00,34379.00,11031.00,1312.00,4150.00,73.00,17813.00
2023,6,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",719.00,241.00,71.27,21.22,49.97,0.15,98.39,10.00,0.00,21277.00,5291.00,1609.00,2459.00,15.00,11903.00
2023,6,AA,American Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",1329.00,465.00,126.52,28.91,140.20,0.30,169.07,9.00,5.00,39975.00,13150.00,3088.00,6128.00,41.00,17568.00
2023,6,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",687.00,234.00,67.17,14.91,58.08,0.29,93.56,10.00,4.00,20855.00,6138.00,1252.00,3315.00,10.00,10140.00
2023,6,AA,American Airlines Network,BOS,"Boston, MA: Logan International",1354.00,465.00,146.14,16.60,139.03,0.13,163.10,17.00,2.00,35810.00,12025.00,1216.00,7171.00,11.00,15387.00
2023,6,AA,American Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",324.00,110.00,42.77,5.77,21.73,0.00,39.73,3.00,0.00,9863.00,3444.00,570.00,1136.00,0.00,4713.00
2023,6,AA,American Airlines Network,CLT,"Charlotte, NC: Charlotte Douglas International",9784.00,2557.00,607.01,137.79,622.09,6.33,1183.78,84.00,22.00,262995.00,82492.00,17725.00,28735.00,203.00,133840.00
2023,6,AA,American Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",2381.00,625.00,163.08,38.96,146.29,2.36,274.32,39.00,33.00,74592.00,24391.00,7493.00,8708.00,47.00,33953.00
2023,6,AA,American Airlines Network,DEN,"Denver, CO: Denver International",702.00,263.00,77.66,13.00,80.82,0.32,91.21,10.00,13.00,23617.00,7198.00,1161.00,4446.00,18.00,10794.00
2023,6,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",14206.00,4140.00,981.87,266.42,989.32,7.97,1894.42,150.00,120.00,416577.00,118772.00,25206.00,48946.00,347.00,223306.00
2023,6,AA,American Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",350.00,112.00,37.81,7.10,11.73,1.82,53.54,2.00,3.00,9255.00,2891.00,418.00,591.00,72.00,5283.00
2023,6,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",643.00,271.00,69.17,18.36,98.41,0.08,84.98,27.00,9.00,25110.00,7464.00,1786.00,7308.00,2.00,8550.00
2023,6,AA,American Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",441.00,149.00,44.39,7.27,37.58,0.12,59.65,7.00,9.00,14286.00,4848.00,530.00,2102.00,7.00,6799.00
2023,6,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",88.00,43.00,18.73,1.56,4.40,0.00,18.32,3.00,0.00,2611.00,1472.00,71.00,188.00,0.00,880.00
2023,6,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",590.00,172.00,54.35,17.11,31.75,1.31,67.47,8.00,5.00,16304.00,5299.00,2190.00,1749.00,143.00,6923.00
2023,6,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1167.00,362.00,104.78,17.94,138.94,1.00,99.34,24.00,4.00,32260.00,9074.00,2752.00,7737.00,25.00,12672.00
2023,6,AA,American Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",1155.00,362.00,118.46,15.28,86.45,1.72,140.09,11.00,2.00,29548.00,9882.00,1222.00,3950.00,74.00,14420.00
2023,6,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2498.00,684.00,214.22,39.13,190.85,3.66,236.15,15.00,2.00,60582.00,22206.00,4175.00,8775.00,179.00,25247.00
2023,6,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",1491.00,542.00,133.73,31.81,212.25,1.79,162.41,64.00,13.00,49843.00,13332.00,3313.00,16898.00,57.00,16243.00
2023,6,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1510.00,508.00,127.21,22.66,165.89,1.20,191.04,26.00,15.00,46915.00,10821.00,3169.00,11905.00,84.00,20936.00
2023,6,AA,American Airlines Network,MIA,"Miami, FL: Miami International",4422.00,1250.00,317.40,57.43,423.41,3.80,447.96,131.00,73.00,121187.00,33047.00,5708.00,22680.00,223.00,59529.00
2023,6,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",354.00,124.00,41.02,7.09,17.48,0.00,58.40,2.00,2.00,12222.00,4734.00,414.00,973.00,0.00,6101.00
2023,6,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",4157.00,1063.00,314.06,42.38,280.20,2.16,424.20,42.00,11.00,105429.00,35224.00,3835.00,13403.00,64.00,52903.00
2023,6,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",3700.00,963.00,253.60,48.34,251.84,1.52,407.69,70.00,6.00,101650.00,33327.00,6382.00,11937.00,88.00,49916.00
2023,6,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4256.00,888.00,300.42,35.43,138.23,0.64,413.27,13.00,7.00,96414.00,37766.00,3003.00,6254.00,25.00,49366.00
2023,6,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",693.00,273.00,98.15,11.67,47.52,0.13,115.52,5.00,0.00,22338.00,7612.00,749.00,1913.00,2.00,12062.00
2023,6,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",602.00,179.00,73.92,9.54,28.76,2.98,63.80,4.00,1.00,16532.00,6538.00,1758.00,1333.00,84.00,6819.00
2023,6,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",855.00,295.00,100.24,12.36,68.28,0.45,113.66,11.00,0.00,30792.00,14042.00,836.00,3487.00,15.00,12412.00
2023,6,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",303.00,116.00,36.11,8.32,15.42,0.00,56.15,1.00,1.00,10009.00,3000.00,649.00,680.00,0.00,5680.00
2023,6,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",1024.00,351.00,99.38,17.01,100.12,1.03,133.46,12.00,5.00,28413.00,7609.00,1607.00,6979.00,45.00,12173.00
2023,5,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",805.00,205.00,78.44,8.55,33.80,0.85,83.36,2.00,2.00,18987.00,6871.00,894.00,1590.00,22.00,9610.00
2023,5,AA,American Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",1344.00,296.00,83.64,11.63,86.11,1.13,113.49,8.00,1.00,26070.00,8671.00,3051.00,3145.00,36.00,11167.00
2023,5,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",734.00,201.00,75.95,6.29,53.26,0.56,64.95,3.00,1.00,12688.00,4662.00,631.00,3176.00,20.00,4199.00
2023,5,AA,American Airlines Network,BOS,"Boston, MA: Logan International",1352.00,251.00,87.25,8.21,34.06,1.55,119.94,3.00,1.00,22518.00,6684.00,735.00,1330.00,108.00,13661.00
2023,5,AA,American Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",273.00,53.00,24.20,1.51,7.41,0.00,19.88,1.00,0.00,3058.00,1052.00,115.00,276.00,0.00,1615.00
2023,5,AA,American Airlines Network,CLT,"Charlotte, NC: Charlotte Douglas International",10225.00,1789.00,563.05,45.48,387.05,6.77,786.65,25.00,10.00,178029.00,71692.00,4643.00,13494.00,334.00,87866.00
2023,5,AA,American Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",2487.00,469.00,165.24,17.19,106.89,1.32,178.37,9.00,5.00,44147.00,16304.00,1172.00,6158.00,108.00,20405.00
2023,5,AA,American Airlines Network,DEN,"Denver, CO: Denver International",664.00,217.00,53.58,5.43,78.42,0.38,79.19,4.00,1.00,15016.00,4268.00,469.00,3574.00,29.00,6676.00
2023,5,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13664.00,2878.00,851.82,146.61,665.56,12.78,1201.22,148.00,71.00,300098.00,112070.00,19101.00,31380.00,490.00,137057.00
2023,5,AA,American Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",314.00,80.00,30.94,3.31,11.17,2.87,31.70,2.00,0.00,4726.00,2000.00,323.00,369.00,93.00,1941.00
2023,5,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",659.00,159.00,57.63,4.11,39.04,1.75,56.47,3.00,0.00,9928.00,4326.00,370.00,1427.00,55.00,3750.00
2023,5,AA,American Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",501.00,130.00,38.50,3.31,23.91,0.00,64.29,1.00,4.00,7933.00,2314.00,261.00,845.00,0.00,4513.00
2023,5,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",117.00,34.00,15.79,1.91,2.49,0.19,13.62,0.00,0.00,2778.00,1420.00,104.00,176.00,23.00,1055.00
2023,5,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",553.00,126.00,48.20,2.22,37.09,0.68,37.82,9.00,3.00,10279.00,4146.00,303.00,3084.00,23.00,2723.00
2023,5,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1204.00,232.00,100.87,7.61,68.75,1.00,53.77,4.00,1.00,16048.00,9162.00,491.00,2537.00,64.00,3794.00
2023,5,AA,American Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",1059.00,257.00,79.13,7.80,63.75,0.55,105.77,5.00,1.00,17614.00,6099.00,697.00,2731.00,19.00,8068.00
2023,5,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2524.00,441.00,170.17,11.78,92.32,2.40,164.33,8.00,6.00,35365.00,14235.00,869.00,3673.00,100.00,16488.00
2023,5,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",1612.00,297.00,116.50,12.04,60.74,0.00,107.71,7.00,2.00,21615.00,9077.00,1162.00,2523.00,0.00,8853.00
2023,5,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1514.00,380.00,128.89,13.11,81.06,0.40,156.54,6.00,9.00,30361.00,11083.00,1227.00,3874.00,13.00,14164.00
2023,5,AA,American Airlines Network,MIA,"Miami, FL: Miami International",4466.00,803.00,258.04,20.38,245.58,4.72,274.27,13.00,29.00,67741.00,22736.00,1750.00,10037.00,252.00,32966.00
2023,5,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",319.00,61.00,30.40,2.01,9.99,0.00,18.60,2.00,0.00,3350.00,1537.00,171.00,348.00,0.00,1294.00
2023,5,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",4121.00,689.00,255.22,17.94,160.28,4.50,251.06,10.00,10.00,58775.00,23565.00,1583.00,6124.00,178.00,27325.00
2023,5,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",3060.00,537.00,188.07,17.78,89.14,3.15,238.86,14.00,2.00,56068.00,23554.00,1673.00,3394.00,329.00,27118.00
2023,5,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4557.00,751.00,284.78,16.78,126.89,2.55,319.99,16.00,8.00,74085.00,33937.00,1025.00,4254.00,162.00,34707.00
2023,5,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",682.00,188.00,65.55,4.51,26.99,2.04,88.91,2.00,0.00,16216.00,5489.00,477.00,950.00,101.00,9199.00
2023,5,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",454.00,86.00,29.33,3.13,12.15,0.00,41.39,3.00,1.00,6946.00,2353.00,156.00,477.00,0.00,3960.00
2023,5,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",860.00,207.00,70.35,4.98,62.25,2.34,67.08,4.00,2.00,16653.00,6723.00,560.00,2043.00,113.00,7214.00
